year,fips,prcp,avtemp
2012,31029,319.3723528,11.91523776
2012,49027,236.225078,11.36940324
2012,49039,444.1987589,7.636308444
2012,31131,596.1841418,13.02764142
2012,24031,1022.234744,13.95720193
2012,6109,1108.997939,10.4409239
2012,24003,959.4225673,14.83878806
2012,49007,286.4057642,8.681318573
2012,6001,536.623148,14.95383566
2012,51107,953.9534654,13.53188297
2012,6075,736.3688829,13.63548162
2012,49015,189.6913233,11.0767625
2012,8125,308.257022,12.19270304
2012,8045,386.4140938,7.770006143
2012,6099,375.6819999,17.07332172
2012,24033,880.1817696,14.77799103
2012,29005,712.481219,13.03240553
2012,29147,755.1322322,12.78954905
2012,6081,914.1203939,13.69523301
2012,31127,617.2260702,13.13597201
2012,31067,554.5974152,13.00167259
2012,31097,591.3973317,12.84235417
2012,26155,762.2516676,10.50513759
2012,55103,693.6225004,9.759253458
2012,36013,1141.404158,9.644735991
2012,42127,1118.62085,8.860528198
2012,26037,780.2510408,10.67609207
2012,9001,1097.595239,11.67893696
2012,42115,1045.81112,9.26669965
2012,26139,815.633302,11.01986216
2012,26067,826.1631865,10.53580258
2012,19005,766.2585449,10.25438177
2012,19191,723.3747932,9.84325003
2012,26099,736.7348331,11.22288205
2012,19089,731.6374969,9.291062491
2012,19131,661.0578552,9.545269598
2012,19195,547.8550926,9.474837893
2012,55023,690.5720598,10.18777942
2012,26125,725.8453349,10.75230391
2012,19189,546.209495,9.650770823
2012,42015,949.8868247,9.601890872
2012,19109,658.1443203,10.07269646
2012,19063,606.45712,9.834518303
2012,19059,713.7336078,9.922572335
2012,19143,691.0166672,9.648693171
2012,36079,1161.072856,11.35256854
2012,36071,1134.379333,11.3623278
2012,55025,705.9099997,10.20398671
2012,55079,755.3634226,10.49891989
2012,55133,739.1865914,9.89541341
2012,55055,742.7323939,10.34986191
2012,42117,895.6523738,9.081058012
2012,26093,737.2647191,10.4341035
2012,55049,689.8650779,10.20048084
2012,36119,1059.055859,12.72623749
2012,42103,1169.175485,9.582532946
2012,55043,663.9285011,10.49610004
2012,26065,714.8037519,10.60663494
2012,42105,1001.728199,8.582984208
2012,36103,1068.49832,12.69134639
2012,19033,564.4853519,9.855129232
2012,42049,1181.29672,10.39053767
2012,19081,531.8917592,9.849759641
2012,42069,1032.577626,9.831183132
2012,19037,689.8347918,9.824920545
2012,26045,735.5037474,10.58470831
2012,19147,616.0504058,10.20861118
2012,19041,681.8139818,10.23903976
2012,19067,655.0737485,10.16313912
2012,19141,651.9787894,10.35973608
2012,42131,953.3285483,10.03611626
2012,26015,808.275624,10.95428557
2012,42083,1103.998639,8.667785967
2012,36087,1088.945486,12.51703096
2012,26005,840.9243514,11.11404701
2012,19043,673.6928696,10.0748361
2012,19065,709.2114535,9.848785999
2012,42123,1067.860064,9.082008213
2012,34037,1144.527847,11.00539978
2012,26163,681.4505017,11.76625664
2012,55101,705.2764825,10.17809564
2012,55127,661.8706067,10.36644528
2012,42113,1158.791893,9.164890805
2012,55105,671.8035705,10.53062334
2012,26161,658.0370149,10.78612331
2012,34031,1101.689994,11.91185837
2012,42081,1035.643868,9.921959928
2012,55045,653.8452079,10.55235499
2012,42079,1063.410799,10.53141886
2012,34003,989.9794875,13.16980988
2012,26075,728.2474607,10.62495801
2012,19017,670.3980518,10.16973039
2012,55065,628.9416305,10.29576742
2012,19023,608.316588,10.50127986
2012,42089,1251.597791,10.29982019
2012,19069,617.487159,10.24798765
2012,56031,189.3696518,10.19787523
2012,19197,591.3833357,10.39384201
2012,55059,672.5283384,10.54962651
2012,19091,603.1795469,10.40681693
2012,19151,626.2011386,10.42897253
2012,19021,623.2684396,10.35119965
2012,26025,747.2524588,10.74616106
2012,19035,725.0725021,10.55216434
2012,39007,1118.16456,10.84911694
2012,36059,1089.029383,13.47202265
2012,34027,1074.770343,11.49847464
2012,42039,1135.112115,10.1487117
2012,26077,774.6709065,11.24020491
2012,42023,995.5963464,9.274933179
2012,31149,394.5858646,10.73452829
2012,36005,1003.940002,14.15411472
2012,34041,1126.650713,11.31189282
2012,26159,851.6442271,11.19068242
2012,42047,1034.597852,9.2119216
2012,42037,1071.844466,10.72147648
2012,42035,1057.429591,9.959698978
2012,36061,1019.628754,14.33954167
2012,19061,620.1463357,10.28232635
2012,42053,1094.059833,9.669443051
2012,17097,694.860548,11.0144024
2012,42025,1298.977999,10.37034578
2012,34013,972.8027785,13.07121997
2012,36081,1109.388939,14.09478956
2012,19055,653.5105653,9.898737225
2012,17111,670.9280217,10.76441752
2012,39085,1136.244855,11.72206448
2012,19019,659.4657981,10.09151985
2012,26115,673.3624984,11.44982789
2012,19013,604.3392529,10.46835013
2012,17007,648.8708331,10.83981949
2012,34017,935.0699938,14.29863887
2012,17201,629.6460724,10.96686757
2012,42121,1062.812573,10.2558659
2012,42095,1208.330285,11.67240401
2012,17177,604.2593278,10.7114175
2012,19187,608.8688171,10.67101284
2012,26091,682.2384946,11.00759437
2012,31013,198.5594082,10.47500148
2012,17085,604.1035214,10.55244485
2012,36047,1114.794006,14.21557512
2012,42097,1053.336491,11.26562717
2012,42093,1048.98819,11.19516286
2012,19075,598.2313621,10.51157057
2012,26021,845.6657298,11.59969815
2012,26059,760.7909084,10.78017424
2012,19083,636.4635239,10.52552699
2012,19011,609.2934092,10.88442394
2012,17037,609.4139557,11.06059069
2012,17015,645.5843057,11.06460073
2012,19171,596.3685843,10.62562135
2012,39095,776.6655377,11.88932498
2012,42109,1102.873151,11.03258733
2012,39051,724.2694037,11.55010014
2012,39093,1074.282359,11.91812281
2012,42011,1113.420929,12.24015059
2012,39123,876.5984306,12.02252607
2012,19127,614.424949,10.79795622
2012,17043,665.4681829,11.66795987
2012,18151,693.9433334,10.88422219
2012,19169,688.144546,11.09225412
2012,31075,220.6502244,10.53202549
2012,39173,790.2204246,12.08749114
2012,19015,600.8518165,11.35817255
2012,39171,674.979682,11.36949803
2012,39133,1007.40115,11.22337611
2012,19073,560.554722,11.07903322
2012,19027,591.5096984,10.74905721
2012,19047,677.3873804,10.70224967
2012,31123,187.5312123,11.12177924
2012,18087,700.4139395,11.12344758
2012,42019,1074.93218,11.02489784
2012,42005,1201.481279,10.89834507
2012,42087,1024.760444,11.22316669
2012,31091,252.2778573,10.92137273
2012,39043,948.5278076,11.93673244
2012,39153,973.083809,11.62758732
2012,31171,299.7199198,10.99604227
2012,31069,213.0447244,10.77966063
2012,18039,740.3373749,11.54606827
2012,53065,864.3436997,7.82412275
2012,53051,1255.246496,6.24666208
2012,16021,1444.653543,6.049530925
2012,53035,1541.769234,10.19898778
2012,53027,3203.387193,9.57133808
2012,30053,1111.232874,5.799926587
2012,16017,1323.292496,6.894960218
2012,53045,2848.843223,9.282496263
2012,53033,2312.7753,8.652130398
2012,30029,1199.966625,4.986912571
2012,30035,763.5053296,5.011029714
2012,53017,367.6731718,9.225432164
2012,53053,1805.687283,8.245786503
2012,30101,331.0220992,6.587529388
2012,53025,284.6488776,10.43301465
2012,53037,1056.091734,7.27108064
2012,53043,456.2808114,8.917725521
2012,30051,327.0025903,7.034532723
2012,53067,1638.013596,10.02412083
2012,30041,312.6730596,6.680241391
2012,53063,739.8961587,8.610341805
2012,53049,3005.221149,9.423221265
2012,30089,983.1438842,6.878242612
2012,30005,364.0953358,7.011699622
2012,16055,1210.024788,7.919863284
2012,16079,1472.787357,6.498582587
2012,30071,338.7168614,7.522199111
2012,53041,1988.0336,8.790378166
2012,30073,410.6606096,6.713561444
2012,30105,342.420999,6.864063171
2012,53077,824.2193397,8.07770915
2012,19045,671.1404707,11.06763994
2012,31009,344.1184114,10.96813458
2012,18141,817.9630753,11.43744279
2012,31115,369.6144452,10.84751174
2012,31071,390.9370691,10.7466326
2012,39143,924.4622813,12.03581502
2012,42043,1108.017783,11.89921346
2012,31183,395.4083838,11.01711918
2012,18091,812.0583884,11.3002534
2012,42073,999.4493761,11.23043747
2012,42067,1039.815073,11.44477733
2012,17195,691.0644341,11.36436238
2012,17103,651.9381411,11.1618119
2012,39103,1006.587502,11.36015387
2012,39099,977.5221816,11.1055951
2012,42063,1251.871954,10.70090562
2012,39069,652.1398403,12.11977642
2012,42099,1070.424218,11.68215698
2012,42061,1003.604526,11.62729107
2012,19031,701.4968165,11.24729688
2012,42075,1071.592633,12.2853779
2012,34029,1275.483945,13.43424611
2012,18127,830.0239734,11.45023092
2012,18033,605.5170379,11.4536542
2012,39077,954.9279762,11.55572364
2012,42013,1055.031151,11.05552457
2012,18089,763.8455679,11.73341297
2012,18113,652.0065075,11.39714544
2012,39039,644.0122371,11.75930161
2012,17093,620.6353979,11.59123501
2012,17197,724.5902364,11.98933854
2012,42021,1182.190343,10.06561755
2012,19103,647.5636815,11.64820611
2012,31011,361.0653034,11.24311198
2012,39147,874.8950485,11.85573021
2012,19095,719.0502097,11.08774656
2012,19157,671.9582977,11.13185039
2012,17161,735.6053245,11.87640689
2012,19099,645.2360002,11.5727905
2012,19153,636.8707525,12.09666084
2012,19163,727.7213077,11.60099503
2012,19049,575.8544312,11.79610985
2012,31005,237.7818741,10.89749217
2012,19077,610.6130676,11.23747728
2012,42071,1090.182935,13.00199748
2012,19009,676.6684256,10.89309939
2012,19165,696.2017045,10.98525621
2012,18099,727.4849976,11.53821783
2012,39151,929.2609597,11.76637853
2012,31117,275.7503902,10.90055601
2012,18085,676.2329756,11.6008468
2012,17099,654.1613441,12.01489476
2012,42007,964.0493189,11.86359074
2012,39029,921.5873015,11.43068445
2012,31113,365.4820446,10.75004782
2012,39005,891.2742448,11.10095829
2012,31041,314.5106663,10.88714787
2012,39169,887.0345768,11.23684329
2012,18149,770.5428887,11.35301668
2012,39063,850.7276817,12.14038772
2012,31175,312.4431344,10.96913909
2012,39125,712.8863007,11.75328543
2012,31077,341.4285546,11.05956341
2012,17011,670.7674497,11.86095318
2012,42041,1212.843062,12.33829799
2012,18003,668.7487737,11.73329549
2012,39137,799.5903931,12.09085084
2012,17073,696.2977964,11.72318813
2012,18183,680.842182,11.4763636
2012,39139,989.6062584,11.2766088
2012,42003,1058.897578,12.21230731
2012,42129,1248.477943,11.31845036
2012,19139,727.0468731,12.00438546
2012,17063,672.816448,12.02765511
2012,39033,927.94484,11.39858936
2012,42133,1169.481138,12.90457683
2012,39175,914.6799985,11.74919505
2012,42055,1110.88044,12.4355099
2012,39019,895.4910546,11.85163157
2012,18073,811.4285708,11.67052884
2012,19183,760.7701055,11.84142345
2012,54029,1004.423332,12.42001928
2012,17091,762.188749,11.99785007
2012,19107,766.327072,11.72796216
2012,19123,694.0656566,11.9192542
2012,18049,700.9996092,11.73206721
2012,19125,676.9951536,12.2187155
2012,42009,1054.558552,11.19642375
2012,31125,390.7945318,11.92337564
2012,19121,621.2471702,11.69547304
2012,19181,619.0494677,12.19702973
2012,18131,695.7016895,11.60596917
2012,34001,1190.107998,13.7911513
2012,39161,911.4048575,11.99330718
2012,18111,820.0638792,11.85100625
2012,19001,702.7771711,11.69476095
2012,19029,706.7705109,11.45105765
2012,39081,967.9032258,12.19521029
2012,19115,763.543243,12.20902494
2012,31111,296.9582254,11.32715808
2012,17155,722.6696911,12.54379305
2012,39157,877.6552875,11.95431126
2012,39003,895.3353203,12.19782802
2012,42001,1221.954879,12.42172004
2012,39075,829.2414487,11.42426319
2012,18169,715.7424608,11.72472824
2012,31023,521.3535163,11.85855128
2012,18069,739.072224,11.81723872
2012,17131,733.4082556,11.89702223
2012,42125,934.1162015,11.72978393
2012,42111,1159.152646,9.628950001
2012,31163,317.2048863,11.0867846
2012,39065,965.3794597,11.9553322
2012,42057,1110.429998,11.86140746
2012,31093,370.8198884,11.83418702
2012,31121,393.0737341,12.4877161
2012,18001,827.9355537,12.00940275
2012,39117,979.9380998,11.41283831
2012,31143,454.4907441,11.89168218
2012,18103,747.1070193,11.87887938
2012,18179,788.8288055,11.91895401
2012,39101,988.2556467,11.62068549
2012,17175,726.3742894,11.86809919
2012,17105,711.9298786,12.43652806
2012,54009,945.4718781,12.27334374
2012,39067,956.1535809,12.01010015
2012,17123,766.8540691,12.47537497
2012,39083,962.2695465,11.31225427
2012,17075,813.8375264,12.17188213
2012,17095,724.6544561,11.88412006
2012,18017,768.7084222,11.87684872
2012,24025,1088.247733,13.7189128
2012,18181,723.2225608,11.90806834
2012,39031,961.6220433,12.04892617
2012,19087,736.7349233,12.29559729
2012,17053,751.5741932,12.37301469
2012,19101,725.5822791,12.4242677
2012,39011,895.8225845,12.13563358
2012,42051,1166.458027,11.30867823
2012,24005,1148.522083,13.97431312
2012,39107,866.1823682,12.17048962
2012,19179,715.9609079,12.2784842
2012,19135,670.0525809,12.20866163
2012,19117,731.9195492,12.2763617
2012,24013,1081.246334,13.38005931
2012,31081,468.7354831,12.32455199
2012,17187,722.5683769,12.1628073
2012,19039,742.971516,11.92234159
2012,17071,716.0695258,12.47293988
2012,19057,715.9558541,12.47702924
2012,19175,789.3093909,11.76564081
2012,19003,760.0795482,11.76852339
2012,19137,821.2245437,12.15415658
2012,34009,1138.327918,14.13300004
2012,17143,743.4666343,12.35961712
2012,39159,955.5600019,11.94446951
2012,17203,692.1520664,12.55939898
2012,24021,1076.465607,13.23036755
2012,39091,969.9238623,11.78694944
2012,31047,312.6094146,11.67140424
2012,54069,984.6888902,12.01678705
2012,39041,984.0141401,12.08881897
2012,31019,336.4821346,11.60002569
2012,18053,896.8546631,11.91541247
2012,18015,767.5021522,12.25169805
2012,24043,1071.253929,12.89001928
2012,39013,1048.262529,12.00247838
2012,31079,402.9313126,12.21818768
2012,18075,879.8068953,11.9839727
2012,39059,979.0952266,12.41542566
2012,31185,451.9283836,12.19297816
2012,31159,515.0408082,12.21530133
2012,39149,927.5922351,11.93744524
2012,18007,805.4513357,12.17138818
2012,18009,868.9886364,12.13868553
2012,42059,1028.043333,11.58175432
2012,39089,1067.594951,12.02931638
2012,17113,754.5484128,12.60144909
2012,19177,765.2023387,12.6447516
2012,18067,864.0681626,12.06265991
2012,54051,1150.155991,11.76721295
2012,24001,942.6310513,11.9770516
2012,54065,1053.603711,12.41308338
2012,39119,1004.684808,12.47413103
2012,19051,644.8813001,12.45909147
2012,19007,672.9929849,12.30837396
2012,19185,739.2425285,12.15275626
2012,17179,680.6871965,12.76623591
2012,19053,785.2764775,12.15624477
2012,19159,812.8177289,12.05854689
2012,19173,839.1414279,12.1725422
2012,54003,1039.844444,12.90581856
2012,19145,818.1029955,12.42899953
2012,18157,821.8846026,12.51410035
2012,19111,743.7510433,13.04283771
2012,8049,458.8318896,3.97518786
2012,24035,1048.364358,14.77440323
2012,39037,857.0702216,12.03795971
2012,24023,1096.394552,9.74202106
2012,17057,657.2500712,12.72682486
2012,24510,1039.210821,15.0381666
2012,39021,869.3404588,11.67994298
2012,18035,896.24016,12.18750131
2012,39049,880.0729406,12.91099164
2012,39121,1049.781492,12.38076367
2012,18159,897.8058302,12.08032984
2012,54037,959.8909061,13.04616026
2012,24027,1051.892141,14.03537096
2012,31085,333.2445537,11.88717671
2012,18095,918.666232,12.28215639
2012,54077,1239.109136,10.86659659
2012,18135,913.2637656,11.97590274
2012,18023,891.4573045,12.31467262
2012,31063,321.2387693,11.87188586
2012,18171,842.7048136,12.54138811
2012,24011,1032.071697,15.06781522
2012,8087,263.1305781,10.9076147
2012,17183,802.1882856,12.81854403
2012,54057,874.5483685,11.71706889
2012,39111,1137.082669,12.18274472
2012,54061,1100.372299,12.18795015
2012,31073,345.8440011,11.7141333
2012,39097,893.929628,12.01044536
2012,39109,859.5813118,12.4861523
2012,17109,635.1413112,12.80093013
2012,54027,872.5851489,11.93990807
2012,17067,696.0945247,13.11167857
2012,31137,394.765765,11.70354164
2012,31001,494.8342042,12.19246822
2012,31099,420.8501259,11.93592759
2012,31035,618.5544361,12.49802938
2012,31059,588.5207936,12.72403072
2012,51069,940.5406184,12.5625096
2012,31151,527.684433,12.68701133
2012,54103,1183.796247,11.84996423
2012,18045,882.9896811,12.73923854
2012,29045,741.5458437,13.1489816
2012,29199,724.6727129,12.70581609
2012,10005,1086.675842,15.23062123
2012,39127,995.4431602,12.15128367
2012,39045,928.302532,12.46869566
2012,17019,835.9587813,12.79877995
2012,8121,276.2843006,11.251919
2012,29197,717.6714266,12.60223223
2012,29171,713.7917934,12.56288893
2012,39023,864.0664908,12.11200885
2012,18057,952.9195237,12.45788359
2012,54049,1179.987788,12.36219171
2012,29129,757.4379987,12.82352084
2012,29081,731.3670027,12.91758334
2012,17125,652.1187386,13.16727247
2012,29227,782.844329,12.66461823
2012,39115,1000.846032,12.39494047
2012,18011,859.8057565,12.50477473
2012,18107,912.7448281,12.33800769
2012,51043,936.353328,13.18220365
2012,18065,905.3664482,11.98328354
2012,24041,1129.098164,15.23653826
2012,54095,1084.6816,12.29013424
2012,17147,743.8475857,12.96199136
2012,17107,652.596957,13.1367129
2012,18177,900.9962696,12.10971891
2012,17039,779.8262013,12.84639661
2012,39129,820.3501297,12.80879741
2012,51840,958.763326,12.87411118
2012,54091,1158.731535,12.16079004
2012,39113,831.9705106,12.8831138
2012,39167,1108.237632,12.82504301
2012,54023,917.7937837,11.01042171
2012,39135,835.563433,12.24303037
2012,18165,783.4928574,13.26473415
2012,54033,1105.90522,12.40331644
2012,29211,685.5740718,12.9497145
2012,39057,855.1915627,12.70073313
2012,8037,453.3944448,5.494328844
2012,29001,710.4482269,12.89849569
2012,17169,660.613099,13.00933215
2012,54031,925.4522686,11.52716153
2012,29075,727.7970393,13.18603293
2012,54017,1086.039068,12.38448356
2012,39073,1015.823747,12.30408691
2012,18059,985.8391647,12.63239501
2012,29103,683.2398841,13.15713112
2012,8117,503.479521,2.974086509
2012,39047,869.0604668,12.41069333
2012,54001,1219.055081,11.63925063
2012,54093,1287.397652,9.784737572
2012,18097,944.6871474,13.0497196
2012,54073,1052.907654,12.90123777
2012,29111,700.7316669,13.43270632
2012,39009,1047.922091,12.47767879
2012,17129,696.0019995,13.36366745
2012,51187,899.784124,13.14866543
2012,8047,486.1295604,5.530684824
2012,18063,936.7024958,12.63733388
2012,17001,704.5891859,13.38281424
2012,29079,690.7415719,13.46629339
2012,51171,917.7443693,12.26265551
2012,24009,986.0688564,14.98434421
2012,18121,857.2167176,13.21975065
2012,17115,682.5821169,13.36667949
2012,54107,1113.733498,13.0887633
2012,18041,857.427365,12.47522482
2012,17017,691.4551618,13.36556256
2012,54085,1085.531398,12.57324027
2012,18139,854.2698461,12.61527773
2012,8019,497.1782532,3.543571416
2012,24047,1349.33542,15.36182078
2012,18161,873.6215991,12.38982506
2012,17009,712.5665155,13.17618516
2012,18133,895.138855,12.44245712
2012,39141,914.1103744,12.73484618
2012,17045,791.28888,13.18206386
2012,54083,1290.72924,9.391083385
2012,39027,942.0562483,12.65193081
2012,29061,704.9163913,13.39056958
2012,51157,981.4912214,13.1353182
2012,39165,998.7498507,13.10094992
2012,17167,734.1723379,13.61107389
2012,17041,743.1760271,13.16333445
2012,39163,1051.283138,12.57457031
2012,29003,649.192466,13.43263152
2012,39017,936.0809808,13.03040726
2012,18145,877.174181,13.23667804
2012,54041,1153.199137,12.40809061
2012,54097,1348.717838,11.58593554
2012,29121,779.8589034,13.55326984
2012,51139,878.7529369,12.85543956
2012,29115,822.6582279,13.55407593
2012,54071,859.6093453,10.74731121
2012,54105,1066.322306,12.62905769
2012,29063,719.0015157,13.40055489
2012,18081,914.550546,13.21761894
2012,54021,1149.968892,12.39566517
2012,29127,696.739191,13.74773761
2012,18047,910.3948393,12.99022268
2012,17139,771.6123232,13.37195613
2012,29205,741.2285884,13.44020292
2012,17137,816.3898863,13.60955869
2012,39071,1018.761629,12.68641935
2012,24037,948.9369846,15.09909531
2012,18109,884.7290446,12.81671691
2012,17021,813.9989979,13.70323071
2012,29117,761.0930864,13.82267245
2012,39105,1083.280974,12.79295761
2012,17149,707.4216799,13.56099242
2012,8093,356.8333239,4.184763386
2012,51165,900.9580811,12.4507777
2012,17029,855.5706578,13.61708879
2012,51179,938.3680479,15.09799185
2012,18021,831.0267898,13.28729324
2012,39079,1066.873165,12.80425344
2012,18167,835.4623859,13.75776784
2012,54013,1194.191297,12.21937043
2012,18031,910.8370373,13.29950082
2012,54035,1107.464248,12.93517872
2012,17171,772.7543664,13.4667757
2012,8097,552.9477162,4.178826889
2012,51113,1003.058645,13.47364189
2012,39131,1003.64493,12.96847206
2012,8039,319.8404711,10.07797089
2012,17173,883.7136962,13.71135582
2012,54007,1307.684752,12.3437776
2012,39015,1088.13087,13.00738391
2012,39061,1038.811482,13.77190015
2012,39025,1124.788332,13.61125815
2012,29021,679.0507494,13.94657089
2012,18119,861.2851631,13.15413174
2012,54053,1079.673529,13.13681438
2012,18029,949.9283659,13.27222956
2012,29025,773.4259013,13.47233131
2012,8073,249.0566174,10.9820816
2012,54075,1192.130869,9.164416097
2012,8065,461.4012253,2.076151326
2012,54087,1134.635632,12.70150751
2012,18137,931.5604446,13.17437253
2012,39053,1086.586747,13.12482185
2012,51001,1335.632916,15.92569044
2012,8051,444.9693355,4.872812871
2012,18005,929.2006264,13.51218291
2012,29173,636.6167962,13.83348771
2012,8063,307.6896649,11.93100775
2012,51099,875.5499994,15.508613
2012,17023,808.9872769,13.97821051
2012,29049,752.2125353,13.71437997
2012,8029,348.2409892,9.515951065
2012,51193,943.8586138,15.75097913
2012,29041,868.4464235,14.05785092
2012,18013,929.4547809,13.36301634
2012,51177,893.4443769,14.92634897
2012,51137,975.8782822,14.4066746
2012,29137,682.3626304,13.85296801
2012,51630,856.1833293,15.01598581
2012,51079,1010.825667,13.55153748
2012,20181,256.1731864,12.41925465
2012,54101,1512.469884,10.54072796
2012,18105,962.3747859,13.30767601
2012,39001,1018.41227,13.07941336
2012,17135,939.3940021,14.0824917
2012,29163,651.2045602,13.8944292
2012,20193,331.1103752,12.62400469
2012,17117,877.6951042,13.99423399
2012,51660,879.3033244,12.99116675
2012,51091,975.9335514,9.992405891
2012,20029,614.2256235,13.80449664
2012,39145,988.7579595,13.11359678
2012,29175,824.4897269,14.02062781
2012,51033,921.8511257,15.53446021
2012,20179,359.3321426,12.94382646
2012,17061,850.0652406,13.67100915
2012,20005,634.6949992,14.13131593
2012,20085,610.9607708,13.81664781
2012,29033,777.8225267,14.0718576
2012,18079,1022.328288,13.70023243
2012,20065,340.2072324,13.46765705
2012,17035,827.5911548,13.9646971
2012,21117,1043.774095,13.77816469
2012,21037,1060.994161,13.79675698
2012,20163,447.8336921,13.66535417
2012,51057,934.1097703,15.7784716
2012,51159,941.3461562,15.78556409
2012,21015,998.557571,13.66228266
2012,20141,444.452715,13.59123331
2012,20123,527.6727885,13.77127444
2012,20027,663.1129998,14.20547132
2012,54015,1332.220576,12.65063383
2012,39087,1073.746427,13.4506309
2012,20161,654.2428163,14.08261505
2012,20149,632.7438846,13.70217325
2012,18153,792.7402702,14.05151719
2012,29177,776.624432,13.93439254
2012,29165,635.6969358,14.4010101
2012,18115,938.5976891,13.38361865
2012,18055,897.3850001,13.70542664
2012,8015,371.2435383,4.667176067
2012,54079,1118.735772,13.59537775
2012,51003,946.4881484,14.29410651
2012,18071,989.7550028,13.523599
2012,54067,1330.293334,11.31198109
2012,8119,338.2278032,5.549822325
2012,29047,712.5424585,14.37521992
2012,54039,1200.587999,13.35306504
2012,8041,258.0975456,10.11426214
2012,21089,986.8679674,13.3463334
2012,17049,914.3255821,13.9965635
2012,51109,962.1012136,14.55130005
2012,17033,798.504855,14.32398653
2012,17079,834.2413917,14.30711916
2012,21191,1128.012043,13.66701048
2012,17051,1022.283097,14.05749662
2012,20103,618.2475309,14.46580951
2012,20087,607.7136913,14.59381939
2012,29195,805.4089915,14.38914144
2012,29007,716.2027986,14.17931006
2012,18155,1001.334373,13.20410538
2012,21135,1077.147693,13.20766497
2012,17083,814.534069,14.26643996
2012,51103,1043.485463,15.51520837
2012,21023,1160.146579,13.56388574
2012,18077,1046.379151,13.20273026
2012,51085,909.0590235,15.42801683
2012,18093,931.5239397,13.76056567
2012,51790,869.7049866,13.29447889
2012,29089,842.8756361,14.39419314
2012,21077,1081.738949,13.4977281
2012,54011,1105.922,13.70151413
2012,21161,1147.965942,13.42396504
2012,51101,919.1107282,16.31579774
2012,29113,746.8151451,14.30415512
2012,21081,1106.481,13.77017288
2012,51540,987.5549927,14.5425415
2012,20143,574.5133335,14.57699536
2012,29107,759.0567903,14.33597056
2012,29019,820.8162119,14.81343891
2012,51820,842.1033325,13.16315269
2012,51119,1025.216992,15.645927
2012,51065,930.3335571,14.42077404
2012,20199,263.2742859,12.8467335
2012,20109,332.9695437,13.04714727
2012,18101,922.3008372,13.87007811
2012,54025,1158.957089,10.8411874
2012,21041,1087.60199,13.65861039
2012,29095,748.9378642,14.95142738
2012,18143,1103.725326,13.53324868
2012,20105,457.7403418,14.20875823
2012,8017,248.0290977,12.22693412
2012,18027,869.7267151,14.40863517
2012,29139,820.8830237,14.20890183
2012,21187,1114.260923,13.70170293
2012,20063,364.1489194,13.42111335
2012,21019,1116.002141,13.44944348
2012,20061,587.535498,14.31008474
2012,18083,853.8732862,14.55082285
2012,51131,1176.738071,15.89330416
2012,20177,618.2919019,14.73147036
2012,51075,924.1770884,14.66210856
2012,17005,988.5731679,14.44895275
2012,20197,588.2555598,14.1732774
2012,20209,660.6440002,14.93001456
2012,20195,351.698462,13.844502
2012,21223,1096.255493,13.57820406
2012,20051,414.7588808,14.02031959
2012,21201,1153.892315,13.57929479
2012,21043,1127.713834,12.93872569
2012,20167,465.6417925,14.16944915
2012,54043,1228.503976,13.91206002
2012,54099,1162.183112,13.8427224
2012,54019,1185.818618,12.18487717
2012,18175,1047.176802,13.8818455
2012,17025,925.418404,14.61212987
2012,21097,1105.769166,13.74247219
2012,21069,1181.927762,13.32250079
2012,17101,914.6870654,14.64001373
2012,20041,578.1998504,14.7317757
2012,29027,819.76589,14.4408375
2012,17159,880.9308182,14.61531359
2012,29053,851.0892944,14.73883482
2012,8043,271.5348901,9.247450432
2012,51087,901.1050049,15.68936383
2012,29219,859.1625007,14.15841298
2012,21103,1079.632321,13.8101444
2012,20045,583.5976547,14.86353605
2012,18117,1056.518095,13.9574802
2012,20091,700.8011261,14.88741823
2012,54005,1238.343372,13.47715834
2012,51049,877.0406991,14.94625384
2012,51029,856.6793185,14.88493415
2012,18019,1107.193844,14.33385339
2012,17121,1002.571707,14.44324144
2012,21181,1101.536662,13.60846915
2012,21209,1041.009327,13.77246399
2012,21205,1162.212727,13.21365822
2012,51760,875.6678598,15.61051777
2012,21127,1124.439403,13.40570468
2012,21185,1243.345007,14.28882233
2012,51145,885.3948595,14.88725678
2012,20169,544.2953597,14.76662346
2012,29135,885.2574997,14.97425841
2012,29159,835.8070368,14.7321061
2012,29101,727.9824127,14.51462183
2012,21017,1101.061667,13.78289586
2012,21063,1153.006064,13.28047017
2012,8091,421.2941327,6.376985552
2012,17027,1026.586437,14.6428847
2012,8109,314.614921,5.156980741
2012,21011,1090.348001,13.41121459
2012,20053,520.0985577,14.23032856
2012,18037,1005.212752,14.36035811
2012,20127,590.6972273,14.25615018
2012,20139,621.73,15.05901628
2012,51580,926.0366821,13.24175008
2012,21073,1122.355289,13.76946881
2012,18125,991.9494392,14.69572911
2012,29037,737.7770675,14.9936548
2012,17185,871.149999,14.87889112
2012,54081,1170.80682,12.03399244
2012,20071,246.5304173,12.99508964
2012,8101,189.3832066,12.57595756
2012,17191,875.4879613,14.76283009
2012,17047,875.0886209,14.95320978
2012,54045,1381.542882,13.85462042
2012,18051,881.4896225,14.94934276
2012,21211,1166.383443,14.05962639
2012,18043,1131.410435,14.80185691
2012,20203,267.4782996,13.13715588
2012,18061,1176.623775,14.51166076
2012,8061,230.1455677,12.62385624
2012,21111,1221.482731,15.25458668
2012,54089,977.2770397,12.30789043
